ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
2.0,729.0,3520049.0,1.0,352 reps,3413.0,2021,quarterfinals
3.0,11.0,2400416.0,1.0,8:04,3413.0,2021,quarterfinals
4.0,130.0,387.0,1.0,387 lbs,3413.0,2021,quarterfinals
5.0,169.0,360263.0,1.0,2:37,3413.0,2021,quarterfinals
1.0,29.0,4200184.0,1.0,6:56,8551.0,2021,quarterfinals
2.0,180.0,3780089.0,1.0,18:31,8551.0,2021,quarterfinals
3.0,207.0,2400369.0,1.0,8:51,8551.0,2021,quarterfinals
4.0,684.0,355.0,1.0,355 lbs,8551.0,2021,quarterfinals
5.0,186.0,360261.0,1.0,2:39,8551.0,2021,quarterfinals
1.0,466.0,4200128.0,1.0,7:52,697475.0,2021,quarterfinals
2.0,190.0,3780083.0,1.0,18:37,697475.0,2021,quarterfinals
3.0,374.0,2400352.0,1.0,9:08,697475.0,2021,quarterfinals
4.0,73.0,397.0,1.0,397 lbs,697475.0,2021,quarterfinals
5.0,186.0,360261.0,1.0,2:39,697475.0,2021,quarterfinals
1.0,21.0,4200188.0,1.0,6:52,505544.0,2021,quarterfinals
2.0,335.0,3780031.0,1.0,19:29,505544.0,2021,quarterfinals
3.0,447.0,2400346.0,1.0,9:14,505544.0,2021,quarterfinals
4.0,447.0,365.0,1.0,365 lbs,505544.0,2021,quarterfinals
5.0,43.0,360280.0,1.0,2:20,505544.0,2021,quarterfinals
1.0,98.0,4200169.0,1.0,7:11,300638.0,2021,quarterfinals
2.0,586.0,3640075.0,1.0,364 reps,300638.0,2021,quarterfinals
3.0,499.0,2400343.0,1.0,9:17,300638.0,2021,quarterfinals
4.0,130.0,387.0,1.0,387 lbs,300638.0,2021,quarterfinals
5.0,1.0,360312.0,1.0,1:48,300638.0,2021,quarterfinals
1.0,132.0,4200163.0,1.0,7:17,7314.0,2021,quarterfinals
2.0,114.0,3780132.0,1.0,17:48,7314.0,2021,quarterfinals
3.0,119.0,2400381.0,1.0,8:39,7314.0,2021,quarterfinals
4.0,419.0,366.0,1.0,366 lbs,7314.0,2021,quarterfinals
5.0,542.0,360237.0,1.0,3:03,7314.0,2021,quarterfinals
1.0,256.0,4200147.0,1.0,7:33,1286931.0,2021,quarterfinals
2.0,322.0,3780036.0,1.0,19:24,1286931.0,2021,quarterfinals
3.0,661.0,2400333.0,1.0,9:27,1286931.0,2021,quarterfinals
4.0,73.0,397.0,1.0,397 lbs,1286931.0,2021,quarterfinals
5.0,19.0,360291.0,1.0,2:09,1286931.0,2021,quarterfinals
1.0,332.0,4200140.0,1.0,7:40,744030.0,2021,quarterfinals
2.0,102.0,3780141.0,1.0,17:39,744030.0,2021,quarterfinals
3.0,148.0,2400377.0,1.0,8:43,744030.0,2021,quarterfinals
4.0,179.0,382.0,1.0,382 lbs,744030.0,2021,quarterfinals
5.0,583.0,360234.0,1.0,3:06,744030.0,2021,quarterfinals
1.0,205.0,4200153.0,1.0,7:27,7285.0,2021,quarterfinals
2.0,36.0,3780223.0,1.0,16:17,7285.0,2021,quarterfinals
3.0,104.0,2400384.0,1.0,8:36,7285.0,2021,quarterfinals
4.0,929.0,349.0,1.0,349 lbs,7285.0,2021,quarterfinals
