ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
2.0,11.0,60.0,1.0,0,1992437.0,2023,semifinals
3.0,24.0,18.0,1.0,CAP+119,1992437.0,2023,semifinals
4.0,14.0,48.0,1.0,146,1992437.0,2023,semifinals
5.0,8.0,72.0,1.0,4:39,1992437.0,2023,semifinals
6.0,26.0,12.0,1.0,CAP+56,1992437.0,2023,semifinals
7.0,11.0,60.0,1.0,5:57,1992437.0,2023,semifinals
1.0,18.0,36.0,1.0,CAP+22,1545139.0,2023,semifinals
2.0,12.0,56.0,1.0,0,1545139.0,2023,semifinals
3.0,15.0,45.0,1.0,CAP+73,1545139.0,2023,semifinals
4.0,26.0,12.0,1.0,0,1545139.0,2023,semifinals
5.0,16.0,42.0,1.0,5:15,1545139.0,2023,semifinals
6.0,11.0,60.0,1.0,CAP+44,1545139.0,2023,semifinals
7.0,14.0,48.0,1.0,CAP+6,1545139.0,2023,semifinals
1.0,9.0,68.0,1.0,CAP+16,1578042.0,2023,semifinals
2.0,18.0,36.0,1.0,0,1578042.0,2023,semifinals
3.0,26.0,12.0,1.0,CAP+150,1578042.0,2023,semifinals
4.0,15.0,45.0,1.0,146,1578042.0,2023,semifinals
5.0,10.0,64.0,1.0,4:46,1578042.0,2023,semifinals
6.0,23.0,21.0,1.0,CAP+54,1578042.0,2023,semifinals
7.0,14.0,48.0,1.0,CAP+6,1578042.0,2023,semifinals
1.0,25.0,15.0,1.0,CAP+28,497248.0,2023,semifinals
2.0,14.0,48.0,1.0,0,497248.0,2023,semifinals
3.0,13.0,52.0,1.0,CAP+63,497248.0,2023,semifinals
4.0,11.0,60.0,1.0,159,497248.0,2023,semifinals
5.0,20.0,30.0,1.0,5:39,497248.0,2023,semifinals
6.0,17.0,39.0,1.0,CAP+52,497248.0,2023,semifinals
7.0,17.0,39.0,1.0,CAP+9,497248.0,2023,semifinals
1.0,15.0,45.0,1.0,CAP+20,1961185.0,2023,semifinals
2.0,13.0,52.0,1.0,0,1961185.0,2023,semifinals
3.0,20.0,30.0,1.0,CAP+96,1961185.0,2023,semifinals
4.0,25.0,15.0,1.0,121,1961185.0,2023,semifinals
5.0,26.0,12.0,1.0,CAP+43,1961185.0,2023,semifinals
6.0,10.0,64.0,1.0,CAP+42,1961185.0,2023,semifinals
7.0,17.0,39.0,1.0,CAP+9,1961185.0,2023,semifinals
1.0,19.0,33.0,1.0,CAP+23,254551.0,2023,semifinals
2.0,14.0,48.0,1.0,0,254551.0,2023,semifinals
3.0,12.0,56.0,1.0,CAP+58,254551.0,2023,semifinals
4.0,20.0,30.0,1.0,143,254551.0,2023,semifinals
5.0,24.0,18.0,1.0,CAP+14,254551.0,2023,semifinals
6.0,19.0,33.0,1.0,CAP+53,254551.0,2023,semifinals
7.0,24.0,18.0,1.0,CAP+21,254551.0,2023,semifinals
1.0,13.0,52.0,1.0,CAP+18,1060252.0,2023,semifinals
2.0,18.0,36.0,1.0,0,1060252.0,2023,semifinals
3.0,19.0,33.0,1.0,CAP+95,1060252.0,2023,semifinals
4.0,23.0,21.0,1.0,123,1060252.0,2023,semifinals
5.0,23.0,21.0,1.0,5:51,1060252.0,2023,semifinals
6.0,22.0,24.0,1.0,CAP+53,1060252.0,2023,semifinals
